title,label_id,label,text,keywords
Hibernate Criteria query on association,12,hibernate,hibernate criteria query on association,association-0.6391	criteria-0.5589
Wordpress as Remote Posting Mechanism,1,wordpress,wordpress as remote posting mechanism,mechanism-0.6253	posting-0.5561
Type patterns and generic classes in Haskell,19,haskell,type patterns and generic classes in haskell,patterns-0.5933	generic-0.488
How can you remove a Criterion from a criteria?,12,hibernate,how can you remove a criterion from a criteria ,criterion-0.7342	criteria-0.5086
Python to MATLAB: exporting list of strings using scipy.io,6,matlab,python to matlab exporting list of strings using scipy io,scipy-0.5136	exporting-0.4169
Customize link for add content,17,drupal,customize link for add content,customize-0.6054	link-0.5093
"What is the best, python or bash for selectively concatenating lots of files?",10,bash,what is the best python or bash for selectively concatenating lots of files ,concatenating-0.4928	selectively-0.4928
setting variable in header.php but not seen in footer.php,1,wordpress,setting variable in header php but not seen in footer php,php-0.5333	seen-0.4651
Hibernate - One design problem,12,hibernate,hibernate one design problem,design-0.736	problem-0.5233
How do I alias the scala setter method 'myvar_$eq(myval)' to something more pleasing when in java?,13,scala,how do i alias the scala setter method myvar_ eq myval to something more pleasing when in java ,myval-0.4056	myvar_-0.4056
ACL architechture for a Software As a service in Sprgin 3.0,11,spring,acl architechture for a software as a service in sprgin ,architechture-0.5115	sprgin-0.5115
"two arrays defining 2d coordinates, as array indices, in matlab/octave",6,matlab,two arrays defining d coordinates as array indices in matlab octave,octave-0.4471	indices-0.4395
What happened to the TMP environment variable?,10,bash,what happened to the tmp environment variable ,happened-0.5937	tmp-0.5937
Longer Form Fields in Drupal,17,drupal,longer form fields in drupal,longer-0.6778	fields-0.4933
"Capturing audio input from microphone, with Haskell?",19,haskell,capturing audio input from microphone with haskell ,microphone-0.5927	capturing-0.4797
How to point to other table's ID with hibernate?,12,hibernate,how to point to other table s id with hibernate ,point-0.6031	id-0.5476
"How to access ""overridden"" inner class in Scala?",13,scala,how to access overridden inner class in scala ,overridden-0.6168	inner-0.5155
Filter collection by attribute Set,20,magento,filter collection by attribute set,attribute-0.537	filter-0.5162
Wordpress dynamic navigation function for highlighting single post tabs,1,wordpress,wordpress dynamic navigation function for highlighting single post tabs,highlighting-0.4416	tabs-0.4383
Deriving arbitrary functions in Haskell,19,haskell,deriving arbitrary functions in haskell,deriving-0.6524	arbitrary-0.5493
Invoke Haskell function with heterogeneous arguments?,19,haskell,invoke haskell function with heterogeneous arguments ,heterogeneous-0.604	invoke-0.5436
Examples of attoparsec in parsing binary file formats?,19,haskell,examples of attoparsec in parsing binary file formats ,attoparsec-0.5272	formats-0.4573
most read pages - drupal,17,drupal,most read pages drupal,read-0.6462	pages-0.6328
Hibernate - Problem in parsing mapping file (.hbm.xml),12,hibernate,hibernate problem in parsing mapping file hbm xml ,hbm-0.501	parsing-0.467
"Don't understand the typing of Scala's delimited continuations (A @cps[B,C])",13,scala,don t understand the typing of scala s delimited continuations a cps b c ,typing-0.4505	delimited-0.427
Hibernate: hibernate.hbm2ddl.auto=update show generated sql,12,hibernate,hibernate hibernate hbm ddl auto update show generated sql,hibernate-0.4366	ddl-0.4319
Scala isn't allowing me to execute a batch file whose path contains spaces.Same Java code does.What gives?,13,scala,scala isn t allowing me to execute a batch file whose path contains spaces same java code does what gives ,allowing-0.3659	gives-0.3391
scala 2.8 implict java collections conversions,13,scala,scala implict java collections conversions,implict-0.5978	conversions-0.5441
What is Apache process model?,4,apache,what is apache process model ,model-0.665	process-0.6142
"spring security : Failed to load ApplicationContext with pre-post-annotations=""enabled""",11,spring,spring security failed to load applicationcontext with pre post annotations enabled ,applicationcontext-0.4156	enabled-0.3852
Find declaration and definition of function using bash,10,bash,find declaration and definition of function using bash,declaration-0.6291	definition-0.5287
Scala: Why are Actors lightweight?,13,scala,scala why are actors lightweight ,lightweight-0.7468	actors-0.5766
How to get the call graph of a program and with a bit of profiling information,10,bash,how to get the call graph of a program and with a bit of profiling information,profiling-0.5528	graph-0.4647
How to search an expression in a file from a bash script?,10,bash,how to search an expression in a file from a bash script ,expression-0.5559	search-0.4905
"Apache RewriteRule .* index.php [NC,L] Not working",4,apache,apache rewriterule index php nc l not working,nc-0.5898	rewriterule-0.4554
How to get the first line of a file in a bash script?,10,bash,how to get the first line of a file in a bash script ,line-0.5714	script-0.524
Send a command to a process,10,bash,send a command to a process,send-0.6396	process-0.5825
Drupal CC/Views - new fields not showing up in CCK,17,drupal,drupal cc views new fields not showing up in cck,cc-0.5608	cck-0.3898
Better way to make a bash script self-tracing?,10,bash,better way to make a bash script self tracing ,tracing-0.5391	self-0.4547
wordpress widget prob,1,wordpress,wordpress widget prob,prob-0.7849	widget-0.5241
Is this the proper way to initialize null references in Scala?,13,scala,is this the proper way to initialize null references in scala ,initialize-0.4934	references-0.4723
wordpress permalinks,1,wordpress,wordpress permalinks,permalinks-0.8962	wordpress-0.4437
Apache rewrite with many slash not working?,4,apache,apache rewrite with many slash not working ,slash-0.6751	rewrite-0.4831
How to retrieve the first word of the output of a command in bash?,10,bash,how to retrieve the first word of the output of a command in bash ,word-0.5353	retrieve-0.5073
Bad mod_rewrite or .htaccess Practices?,4,apache,bad mod_rewrite or htaccess practices ,bad-0.5452	practices-0.5326
ploting 3d graph in matlab?,6,matlab,ploting d graph in matlab ,ploting-0.7551	graph-0.5778
How to build a conditional assignment in bash?,10,bash,how to build a conditional assignment in bash ,assignment-0.6149	conditional-0.5513
How to replace a line in bash,10,bash,how to replace a line in bash,replace-0.6852	line-0.5711
MATLAB command for exporting geometry from pdetool,6,matlab,matlab command for exporting geometry from pdetool,pdetool-0.5783	geometry-0.5554
How to get physical memory in bash,10,bash,how to get physical memory in bash,physical-0.7554	memory-0.5449
Bash init.d script detect that mysqld has started and is running,10,bash,bash init d script detect that mysqld has started and is running,mysqld-0.5331	init-0.4545
Why is IE7 rendering these differently?,1,wordpress,why is ie rendering these differently ,differently-0.7196	rendering-0.6944
Orcad / Matlab: How to plot the roots of a polynomial,6,matlab,orcad matlab how to plot the roots of a polynomial,orcad-0.5253	polynomial-0.5253
Hibernate - EhCache - Which region to Cache associations/sets/collections ??,12,hibernate,hibernate ehcache which region to cache associations sets collections ,associations-0.4529	ehcache-0.4228
Problems using MySQL instead of MySQLi,17,drupal,problems using mysql instead of mysqli,mysqli-0.634	instead-0.4341
Scala println in a for loop,13,scala,scala println in a for loop,println-0.8002	loop-0.5002
Uniform distribution of binary values in Matlab,6,matlab,uniform distribution of binary values in matlab,uniform-0.6014	distribution-0.5217
Adding custom tags in Wordpress,1,wordpress,adding custom tags in wordpress,tags-0.6175	adding-0.5409
Wordpress page navigation,1,wordpress,wordpress page navigation,navigation-0.7574	page-0.5012
How would I express this in Scala?,13,scala,how would i express this in scala ,express-0.8725	scala-0.4887
Finding whether a value is equal to the value of any array element in MATLAB,6,matlab,finding whether a value is equal to the value of any array element in matlab,value-0.5896	equal-0.4704
pointers in haskell???,19,haskell,pointers in haskell ,pointers-0.9071	haskell-0.421
Haskell: Constrain function on type Double to only work with Integers,19,haskell,haskell constrain function on type double to only work with integers,constrain-0.5383	integers-0.5002
"Code won't work under mono, any ideas whats wrong?",4,apache,code won t work under mono any ideas whats wrong ,mono-0.4707	ideas-0.4356
Interpolating 1D Gaussian into 2D Gaussian,6,matlab,interpolating d gaussian into d gaussian,gaussian-0.8724	interpolating-0.4888
MATLAB arbitrary code execution,6,matlab,matlab arbitrary code execution,arbitrary-0.6243	execution-0.5872
How to add theme settings to Zen-based themes?,17,drupal,how to add theme settings to zen based themes ,zen-0.5448	themes-0.4472
Define DataSource bean on code,11,spring,define datasource bean on code,datasource-0.6055	define-0.5152
Bash: easy way to put a configurable load on a system?,10,bash,bash easy way to put a configurable load on a system ,configurable-0.5506	easy-0.5278
Simple wordpress Registration,1,wordpress,simple wordpress registration,registration-0.7456	simple-0.5505
graph library for scala,13,scala,graph library for scala,graph-0.7296	library-0.5588
mod_rewrite to find missing /img/foo.jpg in /img/f/,4,apache,mod_rewrite to find missing img foo jpg in img f ,img-0.7757	foo-0.3505
Plotting multi-colored line in Matlab,6,matlab,plotting multi colored line in matlab,colored-0.5628	plotting-0.5217
apache mod_proxy_html on Ubuntu ProxyHTMLEnable not working,4,apache,apache mod_proxy_html on ubuntu proxyhtmlenable not working,mod_proxy_html-0.5661	proxyhtmlenable-0.5661
Optional parameters with named query in Hibernate?,12,hibernate,optional parameters with named query in hibernate ,optional-0.5814	named-0.52
Video player plugin in wordpress,1,wordpress,video player plugin in wordpress,player-0.6523	video-0.5516
